"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"2015","Euroraum (17 Länder)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)",":",""
"2015","Euroraum (16 Länder)","Medianalter der Bevölkerung",":",""
"2015","Euroraum (16 Länder)","Anteil der Bevölkerung im Alter von 0-4 Jahren",":",""
"2015","Euroraum (16 Länder)","Anteil der Bevölkerung  jünger als 15 Jahre",":",""
"2015","Euroraum (16 Länder)","Anteil der Bevölkerung jünger als 20 Jahre",":",""
"2015","Euroraum (16 Länder)","Anteil der Bevölkerung im Alter von 5-9 Jahren",":",""
"2015","Euroraum (16 Länder)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)",":",""
"2015","Belgien","Medianalter der Bevölkerung","41.4",""
"2015","Belgien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.7",""
"2015","Belgien","Anteil der Bevölkerung  jünger als 15 Jahre","17.0",""
"2015","Belgien","Anteil der Bevölkerung jünger als 20 Jahre","22.6",""
"2015","Belgien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.8",""
"2015","Belgien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.8",""
"2015","Bulgarien","Medianalter der Bevölkerung","43.4",""
"2015","Bulgarien","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.7",""
"2015","Bulgarien","Anteil der Bevölkerung  jünger als 15 Jahre","13.9",""
"2015","Bulgarien","Anteil der Bevölkerung jünger als 20 Jahre","18.2",""
"2015","Bulgarien","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.8",""
"2015","Bulgarien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","30.2",""
"2015","Tschechische Republik","Medianalter der Bevölkerung","41.1",""
"2015","Tschechische Republik","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3",""
"2015","Tschechische Republik","Anteil der Bevölkerung  jünger als 15 Jahre","15.2",""
"2015","Tschechische Republik","Anteil der Bevölkerung jünger als 20 Jahre","19.6",""
"2015","Tschechische Republik","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.5",""
"2015","Tschechische Republik","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.6",""
"2015","Dänemark","Medianalter der Bevölkerung","41.5",""
"2015","Dänemark","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3",""
"2015","Dänemark","Anteil der Bevölkerung  jünger als 15 Jahre","17.0",""
"2015","Dänemark","Anteil der Bevölkerung jünger als 20 Jahre","23.2",""
"2015","Dänemark","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.8",""
"2015","Dänemark","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.8",""
"2015","Deutschland (bis 1990 früheres Gebiet der BRD)","Medianalter der Bevölkerung","45.9",""
"2015","Deutschland (bis 1990 früheres Gebiet der BRD)","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.3",""
"2015","Deutschland (bis 1990 früheres Gebiet der BRD)","Anteil der Bevölkerung  jünger als 15 Jahre","13.2",""
"2015","Deutschland (bis 1990 früheres Gebiet der BRD)","Anteil der Bevölkerung jünger als 20 Jahre","18.2",""
"2015","Deutschland (bis 1990 früheres Gebiet der BRD)","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.3",""
"2015","Deutschland (bis 1990 früheres Gebiet der BRD)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","32.0",""
"2015","Deutschland (einschl. ehemalige DDR)","Medianalter der Bevölkerung","45.9",""
"2015","Deutschland (einschl. ehemalige DDR)","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.3",""
"2015","Deutschland (einschl. ehemalige DDR)","Anteil der Bevölkerung  jünger als 15 Jahre","13.2",""
"2015","Deutschland (einschl. ehemalige DDR)","Anteil der Bevölkerung jünger als 20 Jahre","18.2",""
"2015","Deutschland (einschl. ehemalige DDR)","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.3",""
"2015","Deutschland (einschl. ehemalige DDR)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","32.0",""
"2015","Estland","Medianalter der Bevölkerung","41.5",""
"2015","Estland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.5",""
"2015","Estland","Anteil der Bevölkerung  jünger als 15 Jahre","16.0",""
"2015","Estland","Anteil der Bevölkerung jünger als 20 Jahre","20.5",""
"2015","Estland","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.7",""
"2015","Estland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.7",""
"2015","Irland","Medianalter der Bevölkerung","36.4",""
"2015","Irland","Anteil der Bevölkerung im Alter von 0-4 Jahren","7.8",""
"2015","Irland","Anteil der Bevölkerung  jünger als 15 Jahre","22.1",""
"2015","Irland","Anteil der Bevölkerung jünger als 20 Jahre","28.2",""
"2015","Irland","Anteil der Bevölkerung im Alter von 5-9 Jahren","7.6",""
"2015","Irland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","20.0",""
"2015","Griechenland","Medianalter der Bevölkerung","43.4",""
"2015","Griechenland","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.6",""
"2015","Griechenland","Anteil der Bevölkerung  jünger als 15 Jahre","14.5",""
"2015","Griechenland","Anteil der Bevölkerung jünger als 20 Jahre","19.5",""
"2015","Griechenland","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.1",""
"2015","Griechenland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","32.4",""
"2015","Spanien","Medianalter der Bevölkerung","42.3",""
"2015","Spanien","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.9",""
"2015","Spanien","Anteil der Bevölkerung  jünger als 15 Jahre","15.2",""
"2015","Spanien","Anteil der Bevölkerung jünger als 20 Jahre","19.8",""
"2015","Spanien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.3",""
"2015","Spanien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.9",""
"2015","Frankreich","Medianalter der Bevölkerung","41.0",""
"2015","Frankreich","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.0",""
"2015","Frankreich","Anteil der Bevölkerung  jünger als 15 Jahre","18.6",""
"2015","Frankreich","Anteil der Bevölkerung jünger als 20 Jahre","24.6",""
"2015","Frankreich","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.3",""
"2015","Frankreich","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","29.2",""
"2015","Frankreich (metropolitanes)","Medianalter der Bevölkerung",":",""
"2015","Frankreich (metropolitanes)","Anteil der Bevölkerung im Alter von 0-4 Jahren",":",""
"2015","Frankreich (metropolitanes)","Anteil der Bevölkerung  jünger als 15 Jahre",":",""
"2015","Frankreich (metropolitanes)","Anteil der Bevölkerung jünger als 20 Jahre",":",""
"2015","Frankreich (metropolitanes)","Anteil der Bevölkerung im Alter von 5-9 Jahren",":",""
"2015","Frankreich (metropolitanes)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)",":",""
"2015","Kroatien","Medianalter der Bevölkerung","42.8",""
"2015","Kroatien","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.9",""
"2015","Kroatien","Anteil der Bevölkerung  jünger als 15 Jahre","14.7",""
"2015","Kroatien","Anteil der Bevölkerung jünger als 20 Jahre","20.4",""
"2015","Kroatien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.0",""
"2015","Kroatien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.3",""
"2015","Italien","Medianalter der Bevölkerung","45.1",""
"2015","Italien","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.4",""
"2015","Italien","Anteil der Bevölkerung  jünger als 15 Jahre","13.8",""
"2015","Italien","Anteil der Bevölkerung jünger als 20 Jahre","18.5",""
"2015","Italien","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2015","Italien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","33.7",""
"2015","Zypern","Medianalter der Bevölkerung","37.0",""
"2015","Zypern","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.7",""
"2015","Zypern","Anteil der Bevölkerung  jünger als 15 Jahre","16.4",""
"2015","Zypern","Anteil der Bevölkerung jünger als 20 Jahre","22.7",""
"2015","Zypern","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.5",""
"2015","Zypern","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","21.2",""
"2015","Lettland","Medianalter der Bevölkerung","42.7",""
"2015","Lettland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.1",""
"2015","Lettland","Anteil der Bevölkerung  jünger als 15 Jahre","15.0",""
"2015","Lettland","Anteil der Bevölkerung jünger als 20 Jahre","19.4",""
"2015","Lettland","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.3",""
"2015","Lettland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","29.5",""
"2015","Litauen","Medianalter der Bevölkerung","42.7",""
"2015","Litauen","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.2",""
"2015","Litauen","Anteil der Bevölkerung  jünger als 15 Jahre","14.6",""
"2015","Litauen","Anteil der Bevölkerung jünger als 20 Jahre","20.4",""
"2015","Litauen","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2015","Litauen","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.1",""
"2015","Luxemburg","Medianalter der Bevölkerung","39.3",""
"2015","Luxemburg","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.6",""
"2015","Luxemburg","Anteil der Bevölkerung  jünger als 15 Jahre","16.7",""
"2015","Luxemburg","Anteil der Bevölkerung jünger als 20 Jahre","22.4",""
"2015","Luxemburg","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.5",""
"2015","Luxemburg","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","20.5",""
"2015","Ungarn","Medianalter der Bevölkerung","41.6",""
"2015","Ungarn","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.6",""
"2015","Ungarn","Anteil der Bevölkerung  jünger als 15 Jahre","14.5",""
"2015","Ungarn","Anteil der Bevölkerung jünger als 20 Jahre","19.8",""
"2015","Ungarn","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.0",""
"2015","Ungarn","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.5",""
"2015","Malta","Medianalter der Bevölkerung","41.0",""
"2015","Malta","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.9",""
"2015","Malta","Anteil der Bevölkerung  jünger als 15 Jahre","14.3",""
"2015","Malta","Anteil der Bevölkerung jünger als 20 Jahre","20.0",""
"2015","Malta","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2015","Malta","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.6",""
"2015","Niederlande","Medianalter der Bevölkerung","42.2",""
"2015","Niederlande","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3",""
"2015","Niederlande","Anteil der Bevölkerung  jünger als 15 Jahre","16.7",""
"2015","Niederlande","Anteil der Bevölkerung jünger als 20 Jahre","22.7",""
"2015","Niederlande","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.5",""
"2015","Niederlande","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.2",""
"2015","Österreich","Medianalter der Bevölkerung","43.0",""
"2015","Österreich","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.7",""
"2015","Österreich","Anteil der Bevölkerung  jünger als 15 Jahre","14.3",""
"2015","Österreich","Anteil der Bevölkerung jünger als 20 Jahre","19.6",""
"2015","Österreich","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.7",""
"2015","Österreich","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.5",""
"2015","Polen","Medianalter der Bevölkerung","39.6",""
"2015","Polen","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.1",""
"2015","Polen","Anteil der Bevölkerung  jünger als 15 Jahre","15.0",""
"2015","Polen","Anteil der Bevölkerung jünger als 20 Jahre","20.4",""
"2015","Polen","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.3",""
"2015","Polen","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","22.2",""
"2015","Portugal","Medianalter der Bevölkerung","43.5",""
"2015","Portugal","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.3",""
"2015","Portugal","Anteil der Bevölkerung  jünger als 15 Jahre","14.4",""
"2015","Portugal","Anteil der Bevölkerung jünger als 20 Jahre","19.7",""
"2015","Portugal","Anteil der Bevölkerung im Alter von 5-9 Jahren","4.8",""
"2015","Portugal","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","31.1",""
"2015","Rumänien","Medianalter der Bevölkerung","41.0",""
"2015","Rumänien","Anteil der Bevölkerung im Alter von 0-4 Jahren","4.8",""
"2015","Rumänien","Anteil der Bevölkerung  jünger als 15 Jahre","15.5",""
"2015","Rumänien","Anteil der Bevölkerung jünger als 20 Jahre","20.9",""
"2015","Rumänien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.4",""
"2015","Rumänien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","25.2",""
"2015","Slowenien","Medianalter der Bevölkerung","42.8",""
"2015","Slowenien","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3",""
"2015","Slowenien","Anteil der Bevölkerung  jünger als 15 Jahre","14.8",""
"2015","Slowenien","Anteil der Bevölkerung jünger als 20 Jahre","19.4",""
"2015","Slowenien","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.0",""
"2015","Slowenien","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","26.6",""
"2015","Slowakei","Medianalter der Bevölkerung","39.0",""
"2015","Slowakei","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.3",""
"2015","Slowakei","Anteil der Bevölkerung  jünger als 15 Jahre","15.3",""
"2015","Slowakei","Anteil der Bevölkerung jünger als 20 Jahre","20.7",""
"2015","Slowakei","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.2",""
"2015","Slowakei","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","19.7",""
"2015","Finnland","Medianalter der Bevölkerung","42.4",""
"2015","Finnland","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.5",""
"2015","Finnland","Anteil der Bevölkerung  jünger als 15 Jahre","16.4",""
"2015","Finnland","Anteil der Bevölkerung jünger als 20 Jahre","22.0",""
"2015","Finnland","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.6",""
"2015","Finnland","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","31.3",""
"2015","Schweden","Medianalter der Bevölkerung","40.9",""
"2015","Schweden","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.0",""
"2015","Schweden","Anteil der Bevölkerung  jünger als 15 Jahre","17.3",""
"2015","Schweden","Anteil der Bevölkerung jünger als 20 Jahre","22.7",""
"2015","Schweden","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.9",""
"2015","Schweden","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","31.1",""
"2015","Vereinigtes Königreich","Medianalter der Bevölkerung","40.0",""
"2015","Vereinigtes Königreich","Anteil der Bevölkerung im Alter von 0-4 Jahren","6.2",""
"2015","Vereinigtes Königreich","Anteil der Bevölkerung  jünger als 15 Jahre","17.7",""
"2015","Vereinigtes Königreich","Anteil der Bevölkerung jünger als 20 Jahre","23.6",""
"2015","Vereinigtes Königreich","Anteil der Bevölkerung im Alter von 5-9 Jahren","6.0",""
"2015","Vereinigtes Königreich","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","27.5",""
"2015","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Medianalter der Bevölkerung","42.4",""
"2015","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung im Alter von 0-4 Jahren","5.1",""
"2015","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung  jünger als 15 Jahre","15.6",""
"2015","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung jünger als 20 Jahre","21.0",""
"2015","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Anteil der Bevölkerung im Alter von 5-9 Jahren","5.3",""
"2015","Europäischer Wirtschaftsraum (EWR) (EU-28 und IS, LI, NO)","Alterslastenquote, 1. Variante (Anteil der Bevölkerung im Alter von 65 und mehr Jahren bezogen auf die Bevölkerung im Alter von 15 bis 64 Jahren)","28.8",""
