"TIME","GEO","INDIC_DE","Value"
"2015","Belgium","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","44.8"
"2015","Bulgaria","Median age of population","43.4"
"2015","Bulgaria","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","51.2"
"2015","Bulgaria","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","82.6"
"2015","Bulgaria","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.0"
"2015","Bulgaria","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","33.3"
"2015","Bulgaria","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","30.2"
"2015","Bulgaria","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","49.4"
"2015","Czech Republic","Median age of population","41.1"
"2015","Czech Republic","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","49.3"
"2015","Czech Republic","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","79.6"
"2015","Czech Republic","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.7"
"2015","Czech Republic","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.2"
"2015","Czech Republic","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","26.6"
"2015","Czech Republic","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","44.5"
"2015","Denmark","Median age of population","41.5"
"2015","Denmark","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","55.2"
"2015","Denmark","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","91.5"
"2015","Denmark","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","26.4"
"2015","Denmark","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","44.5"
"2015","Denmark","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.8"
"2015","Denmark","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","47.0"
"2015","Germany (until 1990 former territory of the FRG)","Median age of population","45.9"
"2015","Germany (until 1990 former territory of the FRG)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.0"
"2015","Germany (until 1990 former territory of the FRG)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","83.7"
"2015","Germany (until 1990 former territory of the FRG)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.0"
"2015","Germany (until 1990 former territory of the FRG)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","33.4"
"2015","Germany (until 1990 former territory of the FRG)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","32.0"
"2015","Germany (until 1990 former territory of the FRG)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","50.3"
"2015","Germany (including former GDR)","Median age of population","45.9"
"2015","Germany (including former GDR)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.0"
"2015","Germany (including former GDR)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","83.7"
"2015","Germany (including former GDR)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","20.0"
"2015","Germany (including former GDR)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","33.4"
"2015","Germany (including former GDR)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","32.0"
"2015","Germany (including former GDR)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","50.3"
"2015","Estonia","Median age of population","41.5"
"2015","Estonia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","53.2"
"2015","Estonia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","83.5"
"2015","Estonia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","24.4"
"2015","Estonia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","37.7"
"2015","Estonia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.7"
"2015","Estonia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","45.9"
"2015","Ireland","Median age of population","36.4"
"2015","Ireland","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","54.1"
"2015","Ireland","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.8"
"2015","Ireland","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","34.1"
"2015","Ireland","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","52.5"
"2015","Ireland","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","20.0"
"2015","Ireland","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","33.3"
"2015","Greece","Median age of population","43.4"
"2015","Greece","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","54.9"
"2015","Greece","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","86.0"
"2015","Greece","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.5"
"2015","Greece","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","36.2"
"2015","Greece","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","32.4"
"2015","Greece","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","49.8"
"2015","Spain","Median age of population","42.3"
"2015","Spain","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.8"
"2015","Spain","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","77.6"
"2015","Spain","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.9"
"2015","Spain","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.2"
"2015","Spain","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","27.9"
"2015","Spain","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","42.5"
"2015","France","Median age of population","41.0"
"2015","France","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","58.7"
"2015","France","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","96.7"
"2015","France","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","29.5"
"2015","France","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","48.5"
"2015","France","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","29.2"
"2015","France","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","48.3"
"2015","France (metropolitan)","Median age of population",":"
"2015","France (metropolitan)","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)",":"
"2015","France (metropolitan)","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)",":"
"2015","France (metropolitan)","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)",":"
"2015","France (metropolitan)","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)",":"
"2015","France (metropolitan)","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)",":"
"2015","France (metropolitan)","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)",":"
"2015","Croatia","Median age of population","42.8"
"2015","Croatia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","50.4"
"2015","Croatia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.5"
"2015","Croatia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.1"
"2015","Croatia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","37.9"
"2015","Croatia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.3"
"2015","Croatia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","47.6"
"2015","Italy","Median age of population","45.1"
"2015","Italy","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","55.1"
"2015","Italy","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","85.9"
"2015","Italy","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.4"
"2015","Italy","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","34.4"
"2015","Italy","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","33.7"
"2015","Italy","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","51.5"
"2015","Cyprus","Median age of population","37.0"
"2015","Cyprus","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","45.0"
"2015","Cyprus","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","74.7"
"2015","Cyprus","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","23.8"
"2015","Cyprus","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","39.6"
"2015","Cyprus","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","21.2"
"2015","Cyprus","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","35.0"
"2015","Latvia","Median age of population","42.7"
"2015","Latvia","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","52.4"
"2015","Latvia","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","81.5"
"2015","Latvia","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","22.8"
"2015","Latvia","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","35.2"
"2015","Latvia","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","29.5"
"2015","Latvia","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","46.3"
"2015","Lithuania","Median age of population","42.7"
"2015","Lithuania","Age dependency ratio, 1st variant (Population aged 0-14 and 65 and more to pop. aged 15-64)","49.9"
"2015","Lithuania","Age dependency ratio, 2nd variant (Population aged 0-19 and 60 and more to pop. aged 20-59)","81.6"
"2015","Lithuania","Young-age dependency ratio 1st variant (population aged 0-14 to population 15-64 years)","21.8"
"2015","Lithuania","Young-age dependency ratio 2nd variant (population aged 0-19 to population 20-59 years)","37.0"
"2015","Lithuania","Old dependency ratio 1st variant (population 65 and over to population 15 to64 years)","28.1"
"2015","Lithuania","Old dependency ratio 2nd variant (population 60 and over to population 20 to 59 years)","44.6"
