"TIME","GEO","AGE","SEX","UNIT","Value"
"2011","Andorra","Total","Total","Number","78,115"
"2011","Belarus","Total","Total","Number","9,481,193"
"2011","Bosnia and Herzegovina","Total","Total","Number","3,843,183"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number","1,794,180"
"2011","Moldova","Total","Total","Number","3,560,430"
"2011","Monaco","Total","Total","Number",":"
"2011","Russia","Total","Total","Number","142,856,536"
"2011","San Marino","Total","Total","Number","31,863"
"2011","Ukraine","Total","Total","Number","45,598,179"
"2011","Armenia","Total","Total","Number","3,262,650"
"2011","Azerbaijan","Total","Total","Number","9,111,078"
"2011","Georgia","Total","Total","Number","4,469,250"
"2012","European Union (28 countries)","Total","Total","Number","504,041,384"
"2012","European Union (27 countries)","Total","Total","Number","499,765,400"
"2012","Euro area (19 countries)","Total","Total","Number","335,282,344"
"2012","Euro area (18 countries)","Total","Total","Number","332,278,703"
"2012","Belgium","Total","Total","Number","11,075,889"
"2012","Bulgaria","Total","Total","Number","7,327,224"
"2012","Czech Republic","Total","Total","Number","10,505,445"
"2012","Denmark","Total","Total","Number","5,580,516"
"2012","Germany (until 1990 former territory of the FRG)","Total","Total","Number","80,327,900"
"2012","Germany including former GDR","Total","Total","Number","80,327,900"
"2012","Estonia","Total","Total","Number","1,325,217"
"2012","Ireland","Total","Total","Number","4,582,707"
"2012","Greece","Total","Total","Number","11,086,406"
"2012","Spain","Total","Total","Number","46,818,219"
"2012","France","Total","Total","Number","65,276,983"
"2012","France (metropolitan)","Total","Total","Number","63,375,971"
"2012","Croatia","Total","Total","Number","4,275,984"
"2012","Italy","Total","Total","Number","59,394,207"
"2012","Cyprus","Total","Total","Number","862,011"
"2012","Latvia","Total","Total","Number","2,044,813"
"2012","Lithuania","Total","Total","Number","3,003,641"
"2012","Luxembourg","Total","Total","Number","524,853"
"2012","Hungary","Total","Total","Number","9,931,925"
"2012","Malta","Total","Total","Number","417,546"
"2012","Netherlands","Total","Total","Number","16,730,348"
"2012","Austria","Total","Total","Number","8,408,121"
"2012","Poland","Total","Total","Number","38,063,792"
"2012","Portugal","Total","Total","Number","10,542,398"
"2012","Romania","Total","Total","Number","20,095,996"
"2012","Slovenia","Total","Total","Number","2,055,496"
"2012","Slovakia","Total","Total","Number","5,404,322"
"2012","Finland","Total","Total","Number","5,401,267"
"2012","Sweden","Total","Total","Number","9,482,855"
"2012","United Kingdom","Total","Total","Number","63,495,303"
"2012","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","509,383,304"
"2012","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","505,107,320"
"2012","European Free Trade Association","Total","Total","Number","13,296,582"
"2012","Iceland","Total","Total","Number","319,575"
"2012","Liechtenstein","Total","Total","Number","36,475"
"2012","Norway","Total","Total","Number","4,985,870"
"2012","Switzerland","Total","Total","Number","7,954,662"
"2012","Montenegro","Total","Total","Number","620,308"
"2012","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","2,059,794"
"2012","Albania","Total","Total","Number",":"
"2012","Serbia","Total","Total","Number","7,216,649"
"2012","Turkey","Total","Total","Number","74,724,269"
"2012","Andorra","Total","Total","Number","78,115"
"2012","Belarus","Total","Total","Number","9,465,150"
"2012","Bosnia and Herzegovina","Total","Total","Number","3,839,265"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"2012","Moldova","Total","Total","Number","3,559,541"
"2012","Monaco","Total","Total","Number",":"
"2012","Russia","Total","Total","Number","143,056,383"
"2012","San Marino","Total","Total","Number","33,376"
"2012","Ukraine","Total","Total","Number","45,453,282"
"2012","Armenia","Total","Total","Number","3,274,285"
"2012","Azerbaijan","Total","Total","Number","9,235,085"
"2012","Georgia","Total","Total","Number","4,497,617"
"2013","European Union (28 countries)","Total","Total","Number","505,143,171"
"2013","European Union (27 countries)","Total","Total","Number","500,881,031"
"2013","Euro area (19 countries)","Total","Total","Number","336,025,129"
"2013","Euro area (18 countries)","Total","Total","Number","333,053,224"
"2013","Belgium","Total","Total","Number","11,137,974"
"2013","Bulgaria","Total","Total","Number","7,284,552"
"2013","Czech Republic","Total","Total","Number","10,516,125"
"2013","Denmark","Total","Total","Number","5,602,628"
"2013","Germany (until 1990 former territory of the FRG)","Total","Total","Number","80,523,746"
"2013","Germany including former GDR","Total","Total","Number","80,523,746"
"2013","Estonia","Total","Total","Number","1,320,174"
"2013","Ireland","Total","Total","Number","4,591,087"
"2013","Greece","Total","Total","Number","11,003,615"
"2013","Spain","Total","Total","Number","46,727,890"
"2013","France","Total","Total","Number","65,600,350"
"2013","France (metropolitan)","Total","Total","Number","63,697,865"
"2013","Croatia","Total","Total","Number","4,262,140"
"2013","Italy","Total","Total","Number","59,685,227"
"2013","Cyprus","Total","Total","Number","865,878"
"2013","Latvia","Total","Total","Number","2,023,825"
"2013","Lithuania","Total","Total","Number","2,971,905"
"2013","Luxembourg","Total","Total","Number","537,039"
"2013","Hungary","Total","Total","Number","9,908,798"
"2013","Malta","Total","Total","Number","421,364"
"2013","Netherlands","Total","Total","Number","16,779,575"
"2013","Austria","Total","Total","Number","8,451,860"
"2013","Poland","Total","Total","Number","38,062,535"
"2013","Portugal","Total","Total","Number","10,487,289"
"2013","Romania","Total","Total","Number","20,020,074"
"2013","Slovenia","Total","Total","Number","2,058,821"
"2013","Slovakia","Total","Total","Number","5,410,836"
"2013","Finland","Total","Total","Number","5,426,674"
"2013","Sweden","Total","Total","Number","9,555,893"
"2013","United Kingdom","Total","Total","Number","63,905,297"
"2013","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","510,553,141"
"2013","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","506,291,001"
"2013","European Free Trade Association","Total","Total","Number","13,449,030"
"2013","Iceland","Total","Total","Number","321,857"
"2013","Liechtenstein","Total","Total","Number","36,838"
"2013","Norway","Total","Total","Number","5,051,275"
"2013","Switzerland","Total","Total","Number","8,039,060"
"2013","Montenegro","Total","Total","Number","620,893"
"2013","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","2,062,294"
"2013","Albania","Total","Total","Number",":"
"2013","Serbia","Total","Total","Number","7,181,505"
"2013","Turkey","Total","Total","Number","75,627,384"
"2013","Andorra","Total","Total","Number","76,246"
"2013","Belarus","Total","Total","Number","9,463,840"
"2013","Bosnia and Herzegovina","Total","Total","Number",":"
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"2013","Moldova","Total","Total","Number","3,559,497"
"2013","Monaco","Total","Total","Number",":"
"2013","Russia","Total","Total","Number",":"
"2013","San Marino","Total","Total","Number","33,562"
"2013","Ukraine","Total","Total","Number","45,372,692"
"2013","Armenia","Total","Total","Number",":"
"2013","Azerbaijan","Total","Total","Number","9,356,483"
"2013","Georgia","Total","Total","Number",":"
"2014","European Union (28 countries)","Total","Total","Number","506,973,868"
"2014","European Union (27 countries)","Total","Total","Number","502,727,059"
"2014","Euro area (19 countries)","Total","Total","Number","337,503,177"
"2014","Euro area (18 countries)","Total","Total","Number","334,559,705"
"2014","Belgium","Total","Total","Number","11,180,840"
"2014","Bulgaria","Total","Total","Number","7,245,677"
"2014","Czech Republic","Total","Total","Number","10,512,419"
"2014","Denmark","Total","Total","Number","5,627,235"
"2014","Germany (until 1990 former territory of the FRG)","Total","Total","Number","80,767,463"
"2014","Germany including former GDR","Total","Total","Number","80,767,463"
"2014","Estonia","Total","Total","Number","1,315,819"
"2014","Ireland","Total","Total","Number","4,605,501"
"2014","Greece","Total","Total","Number","10,926,807"
"2014","Spain","Total","Total","Number","46,512,199"
"2014","France","Total","Total","Number","65,942,093"
"2014","France (metropolitan)","Total","Total","Number",":"
"2014","Croatia","Total","Total","Number","4,246,809"
"2014","Italy","Total","Total","Number","60,782,668"
"2014","Cyprus","Total","Total","Number","858,000"
"2014","Latvia","Total","Total","Number","2,001,468"
"2014","Lithuania","Total","Total","Number","2,943,472"
"2014","Luxembourg","Total","Total","Number","549,680"
"2014","Hungary","Total","Total","Number","9,877,365"
"2014","Malta","Total","Total","Number","425,384"
"2014","Netherlands","Total","Total","Number","16,829,289"
"2014","Austria","Total","Total","Number","8,506,889"
"2014","Poland","Total","Total","Number","38,017,856"
"2014","Portugal","Total","Total","Number","10,427,301"
"2014","Romania","Total","Total","Number","19,947,311"
"2014","Slovenia","Total","Total","Number","2,061,085"
"2014","Slovakia","Total","Total","Number","5,415,949"
"2014","Finland","Total","Total","Number","5,451,270"
"2014","Sweden","Total","Total","Number","9,644,864"
"2014","United Kingdom","Total","Total","Number","64,351,155"
"2014","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","512,444,638"
"2014","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","508,197,829"
"2014","European Free Trade Association","Total","Total","Number","13,610,401"
"2014","Iceland","Total","Total","Number","325,671"
"2014","Liechtenstein","Total","Total","Number","37,129"
"2014","Norway","Total","Total","Number","5,107,970"
"2014","Switzerland","Total","Total","Number","8,139,631"
"2014","Montenegro","Total","Total","Number","621,521"
"2014","Former Yugoslav Republic of Macedonia, the","Total","Total","Number","2,065,769"
"2014","Albania","Total","Total","Number","2,895,947"
"2014","Serbia","Total","Total","Number","7,146,759"
"2014","Turkey","Total","Total","Number","76,667,864"
"2014","Andorra","Total","Total","Number",":"
"2014","Belarus","Total","Total","Number","9,468,154"
"2014","Bosnia and Herzegovina","Total","Total","Number",":"
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Total","Number",":"
"2014","Moldova","Total","Total","Number","3,557,634"
"2014","Monaco","Total","Total","Number",":"
"2014","Russia","Total","Total","Number","143,666,931"
"2014","San Marino","Total","Total","Number",":"
"2014","Ukraine","Total","Total","Number","45,245,894"
"2014","Armenia","Total","Total","Number",":"
"2014","Azerbaijan","Total","Total","Number","9,477,119"
"2014","Georgia","Total","Total","Number","4,490,498"
"2015","European Union (28 countries)","Total","Total","Number","508,504,320"
"2015","European Union (27 countries)","Total","Total","Number","504,279,004"
"2015","Euro area (19 countries)","Total","Total","Number","338,524,464"
"2015","Euro area (18 countries)","Total","Total","Number","335,603,202"
"2015","Belgium","Total","Total","Number","11,237,274"
"2015","Bulgaria","Total","Total","Number","7,202,198"
"2015","Czech Republic","Total","Total","Number","10,538,275"
"2015","Denmark","Total","Total","Number","5,659,715"
"2015","Germany (until 1990 former territory of the FRG)","Total","Total","Number","81,197,537"
"2015","Germany including former GDR","Total","Total","Number","81,197,537"
"2015","Estonia","Total","Total","Number","1,314,870"
"2015","Ireland","Total","Total","Number","4,628,949"
"2015","Greece","Total","Total","Number","10,858,018"
"2015","Spain","Total","Total","Number","46,449,565"
"2015","France","Total","Total","Number","66,488,186"
"2015","France (metropolitan)","Total","Total","Number",":"
"2015","Croatia","Total","Total","Number","4,225,316"
"2015","Italy","Total","Total","Number","60,795,612"
"2015","Cyprus","Total","Total","Number","847,008"
"2015","Latvia","Total","Total","Number","1,986,096"
"2015","Lithuania","Total","Total","Number","2,921,262"
"2015","Luxembourg","Total","Total","Number","562,958"
"2015","Hungary","Total","Total","Number","9,855,571"
"2015","Malta","Total","Total","Number","429,344"
"2015","Netherlands","Total","Total","Number","16,900,726"
"2015","Austria","Total","Total","Number","8,576,261"
"2015","Poland","Total","Total","Number","38,005,614"
"2015","Portugal","Total","Total","Number","10,374,822"
"2015","Romania","Total","Total","Number","19,870,647"
"2015","Slovenia","Total","Total","Number","2,062,874"
"2015","Slovakia","Total","Total","Number","5,421,349"
"2015","Finland","Total","Total","Number","5,471,753"
"2015","Sweden","Total","Total","Number","9,747,355"
"2015","United Kingdom","Total","Total","Number","64,875,165"
"2015","European Economic Area (EU28 plus IS, LI, NO)","Total","Total","Number","514,037,279"
"2015","European Economic Area (EU27 plus IS, LI, NO)","Total","Total","Number","509,811,963"
"2015","European Free Trade Association","Total","Total","Number","13,770,625"
"2015","Iceland","Total","Total","Number","329,100"
"2015","Liechtenstein","Total","Total","Number","37,366"
