"TIME","GEO","CITIZEN","SEX","AGE","DECISION","UNIT","Value"
"2015Q4","France","Total","Total","Total","Total positive decisions","Person","6,045"
"2015Q4","France","Total","Total","Total","Geneva Convention status","Person","4,840"
"2015Q4","France","Total","Total","Total","Humanitarian status","Person",":"
"2015Q4","France","Total","Total","Total","Rejected","Person","15,685"
"2015Q4","Croatia","Total","Total","Total","Total","Person","45"
"2015Q4","Croatia","Total","Total","Total","Total positive decisions","Person","5"
"2015Q4","Croatia","Total","Total","Total","Geneva Convention status","Person","5"
"2015Q4","Croatia","Total","Total","Total","Humanitarian status","Person","0"
"2015Q4","Croatia","Total","Total","Total","Rejected","Person","40"
"2015Q4","Italy","Total","Total","Total","Total","Person","27,310"
"2015Q4","Italy","Total","Total","Total","Total positive decisions","Person","9,820"
"2015Q4","Italy","Total","Total","Total","Geneva Convention status","Person","1,090"
"2015Q4","Italy","Total","Total","Total","Humanitarian status","Person","5,440"
"2015Q4","Italy","Total","Total","Total","Rejected","Person","17,490"
"2015Q4","Cyprus","Total","Total","Total","Total","Person","485"
"2015Q4","Cyprus","Total","Total","Total","Total positive decisions","Person","370"
"2015Q4","Cyprus","Total","Total","Total","Geneva Convention status","Person","55"
"2015Q4","Cyprus","Total","Total","Total","Humanitarian status","Person","0"
"2015Q4","Cyprus","Total","Total","Total","Rejected","Person","115"
"2015Q4","Latvia","Total","Total","Total","Total","Person","30"
"2015Q4","Latvia","Total","Total","Total","Total positive decisions","Person","5"
"2015Q4","Latvia","Total","Total","Total","Geneva Convention status","Person","5"
"2015Q4","Latvia","Total","Total","Total","Humanitarian status","Person",":"
"2015Q4","Latvia","Total","Total","Total","Rejected","Person","25"
"2015Q4","Lithuania","Total","Total","Total","Total","Person","55"
"2015Q4","Lithuania","Total","Total","Total","Total positive decisions","Person","35"
"2015Q4","Lithuania","Total","Total","Total","Geneva Convention status","Person","5"
"2015Q4","Lithuania","Total","Total","Total","Humanitarian status","Person","0"
"2015Q4","Lithuania","Total","Total","Total","Rejected","Person","25"
"2015Q4","Luxembourg","Total","Total","Total","Total","Person","195"
"2015Q4","Luxembourg","Total","Total","Total","Total positive decisions","Person","65"
"2015Q4","Luxembourg","Total","Total","Total","Geneva Convention status","Person","65"
"2015Q4","Luxembourg","Total","Total","Total","Humanitarian status","Person",":"
"2015Q4","Luxembourg","Total","Total","Total","Rejected","Person","125"
"2015Q4","Hungary","Total","Total","Total","Total","Person","940"
"2015Q4","Hungary","Total","Total","Total","Total positive decisions","Person","160"
"2015Q4","Hungary","Total","Total","Total","Geneva Convention status","Person","40"
"2015Q4","Hungary","Total","Total","Total","Humanitarian status","Person","0"
"2015Q4","Hungary","Total","Total","Total","Rejected","Person","785"
"2015Q4","Malta","Total","Total","Total","Total","Person","500"
"2015Q4","Malta","Total","Total","Total","Total positive decisions","Person","455"
"2015Q4","Malta","Total","Total","Total","Geneva Convention status","Person","75"
"2015Q4","Malta","Total","Total","Total","Humanitarian status","Person","30"
"2015Q4","Malta","Total","Total","Total","Rejected","Person","45"
"2015Q4","Netherlands","Total","Total","Total","Total","Person","7,730"
"2015Q4","Netherlands","Total","Total","Total","Total positive decisions","Person","6,685"
"2015Q4","Netherlands","Total","Total","Total","Geneva Convention status","Person","2,230"
"2015Q4","Netherlands","Total","Total","Total","Humanitarian status","Person","60"
"2015Q4","Netherlands","Total","Total","Total","Rejected","Person","1,045"
"2015Q4","Austria","Total","Total","Total","Total","Person","6,375"
"2015Q4","Austria","Total","Total","Total","Total positive decisions","Person","4,935"
"2015Q4","Austria","Total","Total","Total","Geneva Convention status","Person","4,195"
"2015Q4","Austria","Total","Total","Total","Humanitarian status","Person","100"
"2015Q4","Austria","Total","Total","Total","Rejected","Person","1,440"
"2015Q4","Poland","Total","Total","Total","Total","Person","655"
"2015Q4","Poland","Total","Total","Total","Total positive decisions","Person","85"
"2015Q4","Poland","Total","Total","Total","Geneva Convention status","Person","35"
"2015Q4","Poland","Total","Total","Total","Humanitarian status","Person","15"
"2015Q4","Poland","Total","Total","Total","Rejected","Person","565"
"2015Q4","Portugal","Total","Total","Total","Total","Person","105"
"2015Q4","Portugal","Total","Total","Total","Total positive decisions","Person","40"
"2015Q4","Portugal","Total","Total","Total","Geneva Convention status","Person","0"
"2015Q4","Portugal","Total","Total","Total","Humanitarian status","Person",":"
"2015Q4","Portugal","Total","Total","Total","Rejected","Person","65"
"2015Q4","Romania","Total","Total","Total","Total","Person","285"
"2015Q4","Romania","Total","Total","Total","Total positive decisions","Person","120"
"2015Q4","Romania","Total","Total","Total","Geneva Convention status","Person","55"
"2015Q4","Romania","Total","Total","Total","Humanitarian status","Person","0"
"2015Q4","Romania","Total","Total","Total","Rejected","Person","165"
"2015Q4","Slovenia","Total","Total","Total","Total","Person","55"
"2015Q4","Slovenia","Total","Total","Total","Total positive decisions","Person","10"
"2015Q4","Slovenia","Total","Total","Total","Geneva Convention status","Person","10"
"2015Q4","Slovenia","Total","Total","Total","Humanitarian status","Person",":"
"2015Q4","Slovenia","Total","Total","Total","Rejected","Person","45"
"2015Q4","Slovakia","Total","Total","Total","Total","Person","20"
"2015Q4","Slovakia","Total","Total","Total","Total positive decisions","Person","15"
"2015Q4","Slovakia","Total","Total","Total","Geneva Convention status","Person","0"
"2015Q4","Slovakia","Total","Total","Total","Humanitarian status","Person","10"
"2015Q4","Slovakia","Total","Total","Total","Rejected","Person","5"
"2015Q4","Finland","Total","Total","Total","Total","Person","1,065"
"2015Q4","Finland","Total","Total","Total","Total positive decisions","Person","615"
"2015Q4","Finland","Total","Total","Total","Geneva Convention status","Person","405"
"2015Q4","Finland","Total","Total","Total","Humanitarian status","Person","40"
"2015Q4","Finland","Total","Total","Total","Rejected","Person","455"
"2015Q4","Sweden","Total","Total","Total","Total","Person","14,950"
"2015Q4","Sweden","Total","Total","Total","Total positive decisions","Person","9,520"
"2015Q4","Sweden","Total","Total","Total","Geneva Convention status","Person","3,865"
"2015Q4","Sweden","Total","Total","Total","Humanitarian status","Person","425"
"2015Q4","Sweden","Total","Total","Total","Rejected","Person","5,430"
"2015Q4","United Kingdom","Total","Total","Total","Total","Person","8,755"
"2015Q4","United Kingdom","Total","Total","Total","Total positive decisions","Person","3,195"
"2015Q4","United Kingdom","Total","Total","Total","Geneva Convention status","Person","2,810"
"2015Q4","United Kingdom","Total","Total","Total","Humanitarian status","Person","345"
"2015Q4","United Kingdom","Total","Total","Total","Rejected","Person","5,560"
"2015Q4","Iceland","Total","Total","Total","Total","Person","75"
"2015Q4","Iceland","Total","Total","Total","Total positive decisions","Person","25"
"2015Q4","Iceland","Total","Total","Total","Geneva Convention status","Person","15"
"2015Q4","Iceland","Total","Total","Total","Humanitarian status","Person","5"
"2015Q4","Iceland","Total","Total","Total","Rejected","Person","50"
"2015Q4","Liechtenstein","Total","Total","Total","Total","Person","10"
"2015Q4","Liechtenstein","Total","Total","Total","Total positive decisions","Person","0"
"2015Q4","Liechtenstein","Total","Total","Total","Geneva Convention status","Person","0"
"2015Q4","Liechtenstein","Total","Total","Total","Humanitarian status","Person","0"
"2015Q4","Liechtenstein","Total","Total","Total","Rejected","Person","10"
"2015Q4","Norway","Total","Total","Total","Total","Person","3,100"
"2015Q4","Norway","Total","Total","Total","Total positive decisions","Person","1,625"
"2015Q4","Norway","Total","Total","Total","Geneva Convention status","Person","1,460"
"2015Q4","Norway","Total","Total","Total","Humanitarian status","Person","35"
"2015Q4","Norway","Total","Total","Total","Rejected","Person","1,475"
"2015Q4","Switzerland","Total","Total","Total","Total","Person","5,425"
"2015Q4","Switzerland","Total","Total","Total","Total positive decisions","Person","2,670"
"2015Q4","Switzerland","Total","Total","Total","Geneva Convention status","Person","1,305"
"2015Q4","Switzerland","Total","Total","Total","Humanitarian status","Person","905"
"2015Q4","Switzerland","Total","Total","Total","Rejected","Person","2,755"
"2015Q4","Total","Total","Total","Total","Total","Person","213,510"
"2015Q4","Total","Total","Total","Total","Total positive decisions","Person","126,550"
"2015Q4","Total","Total","Total","Total","Geneva Convention status","Person","99,605"
"2015Q4","Total","Total","Total","Total","Humanitarian status","Person","8,110"
"2015Q4","Total","Total","Total","Total","Rejected","Person","86,960"
"2016Q1","European Union (28 countries)","Total","Total","Total","Total","Person","240,540"
"2016Q1","European Union (28 countries)","Total","Total","Total","Total positive decisions","Person","143,240"
"2016Q1","European Union (28 countries)","Total","Total","Total","Geneva Convention status","Person","117,460"
"2016Q1","European Union (28 countries)","Total","Total","Total","Humanitarian status","Person","6,435"
"2016Q1","European Union (28 countries)","Total","Total","Total","Rejected","Person","97,300"
"2016Q1","Belgium","Total","Total","Total","Total","Person","6,235"
"2016Q1","Belgium","Total","Total","Total","Total positive decisions","Person","3,980"
"2016Q1","Belgium","Total","Total","Total","Geneva Convention status","Person","3,010"
"2016Q1","Belgium","Total","Total","Total","Humanitarian status","Person",":"
"2016Q1","Belgium","Total","Total","Total","Rejected","Person","2,255"
"2016Q1","Bulgaria","Total","Total","Total","Total","Person","380"
"2016Q1","Bulgaria","Total","Total","Total","Total positive decisions","Person","265"
"2016Q1","Bulgaria","Total","Total","Total","Geneva Convention status","Person","165"
"2016Q1","Bulgaria","Total","Total","Total","Humanitarian status","Person",":"
"2016Q1","Bulgaria","Total","Total","Total","Rejected","Person","110"
"2016Q1","Czech Republic","Total","Total","Total","Total","Person","380"
"2016Q1","Czech Republic","Total","Total","Total","Total positive decisions","Person","165"
"2016Q1","Czech Republic","Total","Total","Total","Geneva Convention status","Person","85"
"2016Q1","Czech Republic","Total","Total","Total","Humanitarian status","Person","0"
"2016Q1","Czech Republic","Total","Total","Total","Rejected","Person","215"
"2016Q1","Denmark","Total","Total","Total","Total","Person","2,210"
"2016Q1","Denmark","Total","Total","Total","Total positive decisions","Person","1,705"
"2016Q1","Denmark","Total","Total","Total","Geneva Convention status","Person","1,120"
"2016Q1","Denmark","Total","Total","Total","Humanitarian status","Person","15"
"2016Q1","Denmark","Total","Total","Total","Rejected","Person","505"
"2016Q1","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Total","Person","138,875"
"2016Q1","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Total positive decisions","Person","94,780"
"2016Q1","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Geneva Convention status","Person","92,575"
"2016Q1","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Humanitarian status","Person","870"
"2016Q1","Germany (until 1990 former territory of the FRG)","Total","Total","Total","Rejected","Person","44,095"
"2016Q1","Estonia","Total","Total","Total","Total","Person","45"
"2016Q1","Estonia","Total","Total","Total","Total positive decisions","Person","30"
"2016Q1","Estonia","Total","Total","Total","Geneva Convention status","Person","10"
"2016Q1","Estonia","Total","Total","Total","Humanitarian status","Person","0"
"2016Q1","Estonia","Total","Total","Total","Rejected","Person","10"
"2016Q1","Ireland","Total","Total","Total","Total","Person","395"
"2016Q1","Ireland","Total","Total","Total","Total positive decisions","Person","110"
"2016Q1","Ireland","Total","Total","Total","Geneva Convention status","Person","90"
"2016Q1","Ireland","Total","Total","Total","Humanitarian status","Person",":"
"2016Q1","Ireland","Total","Total","Total","Rejected","Person","285"
"2016Q1","Greece","Total","Total","Total","Total","Person","2,140"
"2016Q1","Greece","Total","Total","Total","Total positive decisions","Person","440"
"2016Q1","Greece","Total","Total","Total","Geneva Convention status","Person","370"
"2016Q1","Greece","Total","Total","Total","Humanitarian status","Person","0"
"2016Q1","Greece","Total","Total","Total","Rejected","Person","1,700"
"2016Q1","Spain","Total","Total","Total","Total","Person","2,285"
